Product_ID,Product_Name,Brand,Category,Car_Model,Year_Compatibility,Cost_Price_USD,Sales_Price_USD,Stock_Level,Country_of_Origin,Supplier_Code,Warranty_Months,Weight_kg,Discontinued,Date_Added,Performance_Tier,Last_Updated
TRN-2108-7561,Project Mu Shift Knob Weighted (Mazda RX-7 FD3S),Project Mu,Transmission & Drivetrain,Mazda RX-7 FD3S,1992–2002,1958.85,2873.66,62,Japan,SUP-PRO-C3O,12,1.64,FALSE,8/31/2021,Premium,1-Mar-24
EXH-1806-7470,Mugen Cat-Back Exhaust (Mitsubishi Lancer Evolution VIII/IX),Mugen,,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1422.78,1870.63,19,Japan,SUP-MUG-XSW,12,9.94,FALSE,6/5/2018,Standard,6/23/2024
TRN-2509-9279,GReddy Clutch Master Cylinder (Honda Civic Type R (FK8)),GReddy,Transmission & Drivetrain,Honda Civic Type R (FK8),2017–2021,879.66,1251.47,0,Japan,SUP-GRE-D7Y,0,14.45,FALSE,9/26/2025,Premium,20241212
TRN-2403-7076,Bride Shift Knob Weighted (Subaru Impreza WRX/STI (GD)),Bride,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,1039.62,1549.05,15,Japan,SUP-BRI-Z1V,24,21.3,FALSE,3/7/2024,Budget,19/01/2024
ENG-1812-7611,NISMO Boost Controller (Mazda RX-7 FD3S),NISMO,Engine & Performance,Mazda RX-7 FD3S,1992–2002,795.01,1072.75,21,Japan,SUP-NIS-H3Y,6,18.07,FALSE,12/8/2018,Standard,9/1/2024
SUS-2404-7070,Koyo Strut Bar Front (Mazda RX-7 FD3S),Koyo,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,849.13,1277.22,10,Japan,SUP-KOY-EWR,12,12.19,FALSE,4/24/2024,Premium,3/26/2024
ENG-1704-8835,Endless Oil Cooler Kit (Honda Civic Type R (FK8)),Endless,Engine & Performance,Honda Civic Type R (FK8),2017–2021,866.13,1210.94,1,Japan,SUP-END-DYF,12,18.62,FALSE,4/30/2017,Budget,10-Jul-24
ENG-2401-1284,Project Mu Camshaft Set (Honda Civic Type R (FK8)),Project Mu,Engine & Performance,Honda Civic Type R (FK8),2017–2021,3081.26,3816.08,75,Japan,SUP-PRO-4PU,12,8.42,FALSE,1/10/2024,Standard,20241115
SUS-2307-5062,Cusco Toe Control Arms (Mazda RX-7 FD3S),Cusco,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,718.79,976.1,8,Japan,SUP-CUS-RXO,12,15.81,FALSE,7/12/2023,Standard,10/27/2024
EXH-1906-2194,Mugen Cat-Back Exhaust (Mitsubishi Lancer Evolution VIII/IX),Mugen,Exhaust & Intake,Mitsubishi Lancer Evolution VIII/IX,2003–2007,593.39,798.1,20,Japan,SUP-MUG-356,24,12.49,FALSE,6/11/2019,Budget,8/6/2024
EXH-2411-6637,HKS Downpipe (Subaru Impreza WRX/STI (GD)),HKS,Exhaust & Intake,Subaru Impreza WRX/STI (GD),2001–2007,1450.45,1761.71,14,Japan,SUP-HKS-TYO,0,9.25,FALSE,11/6/2024,Premium,20240911
EXT-2308-6969,Mugen Widebody Fender Kit (Mitsubishi Lancer Evolution VIII/IX),Mugen,Exterior & Aerodynamics,Mitsubishi Lancer Evolution VIII/IX,2003–2007,705.66,946.05,21,Japan,SUP-MUG-F8F,12,11.34,FALSE,8/4/2023,Premium,8/1/2024
SUS-1710-4413,Project Mu Chassis Brace Kit (Honda Civic Type R (FK8)),Project Mu,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,427.64,636.74,181,Japan,SUP-PRO-MY8,6,12.3,TRUE,10/21/2017,Standard,2/2/2024
BRK-1903-3281,BLITZ Brake Master Cylinder (Subaru Impreza WRX/STI (GD)),BLITZ,Brakes & Rotors,Subaru Impreza WRX/STI (GD),2001–2007,467.06,704.79,60,Japan,SUP-BLI-Z55,12,11.45,FALSE,3/11/2019,Standard,20240410
ENG-2104-9774,RAYS Pistons Forged Set (Nissan Silvia S15),RAYS,Engine & Performance,Nissan Silvia S15,1999–2002,2668.95,3766.73,54,Japan,SUP-RAY-XAN,12,2.61,FALSE,4/8/2021,Budget,24/07/2024
TRN-2001-7765,RAYS Clutch Kit (Nissan Skyline R34 GT-R),RAYS,Transmission & Drivetrain,Nissan Skyline R34 GT-R,1999–2002,518.01,672.56,1,Japan,SUP-RAY-V4N,0,6.31,FALSE,1/25/2020,Budget,20240312
TRN-2111-7155,GReddy Axle Upgrade Kit (Mitsubishi Lancer Evolution VIII/IX),GReddy,Transmission & Drivetrain,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1385.05,1899.76,56,Japan,SUP-GRE-BAQ,0,12.59,FALSE,11/27/2021,Standard,14-Mar-24
ENG-2405-1383,Mugen Fuel Injector Kit (Nissan Skyline R32 GT-R),Mugen,Engine & Performance,Nissan Skyline R32 GT-R,1989–1994,2170.94,2847.87,36,Japan,SUP-MUG-K6P,6,15.58,FALSE,5/18/2024,Standard,20240602
TRN-1909-8776,Koyo Transmission Mounts (Nissan Silvia S15),Koyo,Transmission & Drivetrain,Nissan Silvia S15,1999–2002,317.93,390.66,41,Japan,SUP-KOY-8YL,0,12.18,FALSE,9/26/2019,Budget,1/5/2024
BRK-1710-6587,BLITZ Monoblock Caliper Kit (Subaru Impreza WRX/STI (GD)),BLITZ,Brakes & Rotors,Subaru Impreza WRX/STI (GD),2001–2007,992.03,1398.43,44,Japan,SUP-BLI-TGI,24,1.11,FALSE,10/30/2017,Standard,8/11/2024
TRN-2009-5709,Endless Transmission Mounts (Nissan Skyline R33 GT-R),Endless,Transmission & Drivetrain,Nissan Skyline R33 GT-R,1995–1998,968.3,1514.8,7,Japan,SUP-END-XZU,12,16.36,FALSE,9/4/2020,Standard,15/01/2024
ENG-2508-2355,GReddy Pistons Forged Set (Toyota Supra JZA80),GReddy,,Toyota Supra JZA80,1993–2002,2486.26,3304.35,46,Japan,SUP-GRE-HS0,6,21.75,FALSE,8/19/2025,Standard,22-Nov-24
SUS-2108-8174,TANABE Lower Arm Bar (Subaru Impreza WRX/STI (GD)),TANABE,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,306.95,439.43,27,Japan,SUP-TAN-IZH,0,8.53,FALSE,8/3/2021,Standard,20240407
ENG-2402-1384,Koyo ECU Tuning Module (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Koyo,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1372.27,2006.19,17,Japan,SUP-KOY-XNE,12,3.31,FALSE,2/4/2024,Premium,18/09/2024
ENG-2304-8349,Kansai Service Oil Pump High-Flow (Honda Civic Type R (FK8)),Kansai Service,Engine & Performance,Honda Civic Type R (FK8),2017–2021,3434.67,4467.76,18,Japan,SUP-KAN-HY8,0,2.16,TRUE,4/23/2023,Standard,12/12/2024
TRN-2101-4566,Cusco Axle Upgrade Kit (Mitsubishi Lancer Evolution VIII/IX),Cusco,Transmission & Drivetrain,Mitsubishi Lancer Evolution VIII/IX,2003–2007,919.17,1329.69,6,Japan,SUP-CUS-B4G,24,10.03,FALSE,1/15/2021,Budget,9-Jul-24
EXH-1912-1672,RAYS Resonated Mid-Pipe (Nissan Skyline R34 GT-R),RAYS,Exhaust & Intake,Nissan Skyline R34 GT-R,1999–2002,1241.15,1754.38,33,Japan,SUP-RAY-WWI,12,16.21,TRUE,12/14/2019,Budget,16-Jun-24
TRN-2506-2736,Apexi Driveshaft (Subaru Impreza WRX/STI (GD)),Apexi,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,795.69,1136.67,25,Japan,SUP-APE-5BI,12,6.89,TRUE,6/12/2025,Premium,1/15/2024
ENG-1806-2629,Koyo Oil Cooler Kit (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Koyo,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,820,1168.39,74,Japan,SUP-KOY-52X,0,21.74,FALSE,6/10/2018,Standard,20241125
EXH-2307-3316,TEIN Cat-Back Exhaust (Toyota 86 / Subaru BRZ (ZN6/ZC6)),TEIN,Exhaust & Intake,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,291.72,393.58,23,Japan,SUP-TEI-6SJ,6,2.53,FALSE,7/16/2023,Budget,7/4/2024
BRK-1711-7268,Apexi Stainless Brake Lines (Nissan Skyline R32 GT-R),Apexi,Brakes & Rotors,Nissan Skyline R32 GT-R,1989–1994,950.14,1510.05,13,Japan,SUP-APE-TTX,0,3.07,FALSE,11/14/2017,Premium,5/8/2024
TRN-1801-3203,Fujitsubo Lightweight Flywheel (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Fujitsubo,Transmission & Drivetrain,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1442.53,2112.38,9,Japan,SUP-FUJ-E4Q,6,5.78,FALSE,1/12/2018,Standard,24-Apr-24
EXT-2401-2479,Mugen Tow Hook (Nissan Skyline R34 GT-R),Mugen,Exterior & Aerodynamics,Nissan Skyline R34 GT-R,1999–2002,449.49,571.77,18,Japan,SUP-MUG-8C3,12,9.58,FALSE,1/13/2024,Standard,20241102
TRN-2501-3030,GReddy Transmission Mounts (Toyota 86 / Subaru BRZ (ZN6/ZC6)),GReddy,Transmission & Drivetrain,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1236.56,1646.07,12,Japan,SUP-GRE-Q76,12,2.99,FALSE,1/22/2025,Premium,18/05/2024
EXT-2109-7966,GReddy Rear Diffuser (Subaru Impreza WRX/STI (GD)),GReddy,Exterior & Aerodynamics,Subaru Impreza WRX/STI (GD),2001–2007,110.99,156.28,3,Taiwan,SUP-GRE-4LP,12,3.9,FALSE,9/17/2021,Standard,24-Feb-24
ENG-2501-2399,GReddy Pistons Forged Set (Nissan Silvia S15),GReddy,Engine & Performance,Nissan Silvia S15,1999–2002,3644.15,5252.23,0,Japan,SUP-GRE-F8S,12,19.85,FALSE,1/22/2025,Premium,15/11/2024
EXH-2112-1965,Cusco High-Flow Catalytic Converter (Nissan Silvia S15),Cusco,Exhaust & Intake,Nissan Silvia S15,1999–2002,373.93,543.67,20,Japan,SUP-CUS-DHT,12,12.22,FALSE,12/16/2021,Standard,5/21/2024
EXH-2010-8311,Project Mu Front Pipe (Nissan Silvia S15),Project Mu,,Nissan Silvia S15,1999–2002,568.77,730.18,21,Japan,SUP-PRO-Y2S,6,9.86,FALSE,10/13/2020,Standard,1/23/2024
TRN-2112-6730,OS Giken Shift Knob Weighted (Honda Civic Type R (EK9)),OS Giken,Transmission & Drivetrain,Honda Civic Type R (EK9),1997–2000,2626.72,3369.3,2,Japan,SUP-OSG-0NP,12,5.52,FALSE,12/19/2021,Premium,1-Dec-24
SUS-2310-4064,NISMO Strut Bar Front (Mazda RX-7 FD3S),NISMO,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,716.38,927.75,31,Japan,SUP-NIS-6Y4,12,14.6,FALSE,10/4/2023,Standard,4/19/2024
SUS-2503-7304,Endless Toe Control Arms (Nissan Skyline R32 GT-R),Endless,Suspension & Handling,Nissan Skyline R32 GT-R,1989–1994,858.78,1095.37,3,Japan,SUP-END-0N6,6,5.04,TRUE,3/9/2025,Standard,6/22/2024
SUS-2205-9278,Mugen Coilover Kit (Nissan Silvia S15),Mugen,Suspension & Handling,Nissan Silvia S15,1999–2002,1081.94,1643.03,24,Japan,SUP-MUG-76A,12,8.41,TRUE,5/1/2022,Standard,9/10/2024
EXH-1711-8930,BLITZ Titanium Muffler (Toyota Supra JZA80),BLITZ,Exhaust & Intake,Toyota Supra JZA80,1993–2002,1653.49,2262.36,25,Japan,SUP-BLI-C21,12,11.44,FALSE,11/22/2017,Premium,11-Mar-24
ENG-1807-4785,RAYS Head Gasket Kit (Mitsubishi Lancer Evolution VIII/IX),RAYS,Engine & Performance,Mitsubishi Lancer Evolution VIII/IX,2003–2007,4180.36,5495.22,20,Thailand,SUP-RAY-YCQ,24,24.26,FALSE,7/14/2018,Premium,18/07/2024
SUS-2011-9530,Kansai Service Coilover Kit (Honda Civic Type R (FK8)),Kansai Service,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,1260.43,1976.25,60,Japan,SUP-KAN-9LI,24,15.67,FALSE,11/24/2020,Premium,4/23/2024
SUS-1806-8282,BLITZ Strut Bar Front (Nissan Skyline R33 GT-R),BLITZ,Suspension & Handling,Nissan Skyline R33 GT-R,1995–1998,528.87,675.09,197,Japan,SUP-BLI-N1X,6,19.72,FALSE,6/17/2018,Budget,2-Dec-24
SUS-2410-6160,Exedy Chassis Brace Kit (Toyota Supra JZA80),Exedy,Suspension & Handling,Toyota Supra JZA80,1993–2002,494.58,705.68,21,Japan,SUP-EXE-BCW,0,13.66,TRUE,10/14/2024,Standard,20/06/2024
ENG-1801-3438,GReddy Oil Pump High-Flow (Nissan Silvia S15),GReddy,Engine & Performance,Nissan Silvia S15,1999–2002,2425.85,3022.26,15,Japan,SUP-GRE-C0B,0,14.61,FALSE,1/26/2018,Budget,20241206
ENG-1910-7045,GReddy Fuel Injector Kit (Toyota Supra JZA80),GReddy,Engine & Performance,Toyota Supra JZA80,1993–2002,1299.56,1957.14,9,Japan,SUP-GRE-03N,12,18.44,FALSE,10/2/2019,Premium,8/15/2024
 ENG-2102-7885 ,NISMO Oil Pump High-Flow (Mazda RX-7 FD3S),NISMO,Engine & Performance,Mazda RX-7 FD3S,1992–2002,2668.98,4344.13,55,Japan,SUP-NIS-N7I,0,23.66,FALSE,2/25/2021,Standard,14-Dec-24
EXT-1804-2859,OS Giken Rear Diffuser (Honda Civic Type R (EK9)),OS Giken,Exterior & Aerodynamics,Honda Civic Type R (EK9),1997–2000,1075.94,1382.23,15,Japan,SUP-OSG-AW2,6,1.33,FALSE,4/19/2018,Premium,20240220
EXH-1901-6831,Cusco Exhaust Manifold (Honda Civic Type R (FK8)),Cusco,Exhaust & Intake,Honda Civic Type R (FK8),2017–2021,1379.41,2092.19,22,Japan,SUP-CUS-9F6,12,12.63,FALSE,1/6/2019,Premium,20240103
EXT-2003-6094,Mugen Side Skirt Pair (Nissan Skyline R32 GT-R),Mugen,Exterior & Aerodynamics,Nissan Skyline R32 GT-R,1989–1994,1158.31,1487.12,14,Japan,SUP-MUG-NA3,12,8.39,FALSE,3/20/2020,Budget,20240215
BRK-2203-9910,Koyo Brake Cooling Ducts (Honda Civic Type R (FK8)),Koyo,Brakes & Rotors,Honda Civic Type R (FK8),2017–2021,637.1,893.82,21,Japan,SUP-KOY-XNG,6,11.15,FALSE,3/7/2022,Premium,20240707
TRN-2409-5328,OS Giken Shift Knob Weighted (Honda Civic Type R (FK8)),OS Giken,Transmission & Drivetrain,Honda Civic Type R (FK8),2017–2021,1618.29,2201.51,6,Japan,SUP-OSG-29P,12,1.66,FALSE,9/12/2024,Standard,14-Jul-24
SUS-1904-9751,GReddy Chassis Brace Kit (Honda Civic Type R (FK8)),GReddy,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,684.01,915.12,6,Japan,SUP-GRE-UEF,12,8.21,FALSE,4/1/2019,Standard,6/22/2024
TRN-2408-7150,Project Mu Clutch Kit (Subaru Impreza WRX/STI (GD)),Project Mu,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,1658.19,1949.39,68,Japan,SUP-PRO-6YA,24,1.06,FALSE,8/31/2024,Premium,20240208
SUS-1903-6804,TANABE Control Arm Set (Mazda RX-7 FD3S),TANABE,Suspension & Handling,Mazda RX-7 FD3S,1992–2002,538.17,688.08,19,Japan,SUP-TAN-33Z,6,4.81,TRUE,3/15/2019,Standard,20240720
ENG-2402-5318,Apexi Head Gasket Kit (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Apexi,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,396.97,532.83,11,Japan,SUP-APE-AWN,12,6.56,FALSE,2/8/2024,Budget,20241204
BRK-2407-4716,HKS 2-Piece Rotor Pair (Toyota Supra JZA80),HKS,Brakes & Rotors,Toyota Supra JZA80,1993–2002,1504.47,1929.12,22,Japan,SUP-HKS-L4K,12,14.04,FALSE,7/22/2024,Premium,8-May-24
SUS-2509-7699,Koyo Camber Kit (Honda Civic Type R (FK8)),Koyo,,Honda Civic Type R (FK8),2017–2021,1348.23,1880.82,2,Japan,SUP-KOY-OCP,6,4.06,FALSE,9/30/2025,Premium,8/7/2024
EXT-2101-9538,Fujitsubo Rear Wing (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Fujitsubo,Exterior & Aerodynamics,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,547.37,738.49,1,Japan,SUP-FUJ-QZU,6,2.11,FALSE,1/24/2021,Standard,20240111
ENG-2507-6251,TANABE Head Gasket Kit (Mazda RX-7 FD3S),TANABE,Engine & Performance,Mazda RX-7 FD3S,1992–2002,3403.18,4759.28,15,Japan,SUP-TAN-16X,12,3.45,FALSE,7/1/2025,Premium,6-Mar-24
ENG-2401-5238,Cusco Fuel Injector Kit (Toyota Supra JZA80),Cusco,Engine & Performance,Toyota Supra JZA80,1993–2002,2092.47,2763.35,17,Japan,SUP-CUS-J9S,12,18.99,FALSE,1/11/2024,Standard,20240920
TRN-2311-4543,Endless Lightweight Flywheel (Subaru Impreza WRX/STI (GD)),Endless,Transmission & Drivetrain,Subaru Impreza WRX/STI (GD),2001–2007,2069.3,2621.41,142,Japan,SUP-END-JB0,12,17.4,FALSE,11/12/2023,Standard,20240618
SUS-2504-7388,RAYS Subframe Reinforcement (Nissan Silvia S15),RAYS,Suspension & Handling,Nissan Silvia S15,1999–2002,2018.27,2494.95,17,Japan,SUP-RAY-Z6B,0,6.25,FALSE,4/12/2025,Premium,20240807
SUS-2306-9806,TEIN Stabilizer Sway Bar (Toyota 86 / Subaru BRZ (ZN6/ZC6)),TEIN,Suspension & Handling,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,606.37,832.09,20,Japan,SUP-TEI-8DA,12,16.88,FALSE,6/4/2023,Budget,20240402
BRK-2203-5178,GReddy Stainless Brake Lines (Mazda RX-7 FD3S),GReddy,Brakes & Rotors,Mazda RX-7 FD3S,1992–2002,619.3,847.77,11,Japan,SUP-GRE-NQR,6,2.07,FALSE,3/13/2022,Budget,3-Jul-24
ENG-2410-5654,Mugen Turbocharger Kit (Nissan Skyline R33 GT-R),Mugen,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,2016.06,2508.77,17,Japan,SUP-MUG-O47,24,17.22,FALSE,10/31/2024,Budget,9-Jun-24
TRN-2306-3701,GReddy Shift Knob Weighted (Nissan Skyline R34 GT-R),GReddy,Transmission & Drivetrain,Nissan Skyline R34 GT-R,1999–2002,1375.84,1624.51,20,Japan,SUP-GRE-T52,6,10.91,TRUE,6/6/2023,Standard,5-Apr-24
EXH-2209-9069,GReddy Air Box (Nissan Silvia S15),GReddy,Exhaust & Intake,Nissan Silvia S15,1999–2002,739.16,973.51,37,Japan,SUP-GRE-XU2,12,9.82,FALSE,9/14/2022,Standard,6/7/2024
SUS-2507-6801,Exedy Lower Arm Bar (Nissan Skyline R32 GT-R),Exedy,Suspension & Handling,Nissan Skyline R32 GT-R,1989–1994,1126.24,1682.35,38,Japan,SUP-EXE-S81,12,13.32,FALSE,7/16/2025,Standard,12-Jan-24
TRN-2512-1880,Project Mu Clutch Kit (Mazda RX-7 FD3S),Project Mu,Transmission & Drivetrain,Mazda RX-7 FD3S,1992–2002,1476.37,1936.23,12,Japan,SUP-PRO-K53,12,6.43,FALSE,12/15/2025,Standard,May 17 2024
EXT-2301-3696,Mugen Mirror Cover Set (Toyota Supra JZA80),Mugen,Exterior & Aerodynamics,Toyota Supra JZA80,1993–2002,825.33,1114.18,5,Japan,SUP-MUG-SAK,6,3.01,FALSE,1/30/2023,Standard,20240501
ENG-2106-3941,GReddy Oil Cooler Kit (Honda Civic Type R (EK9)),GReddy,Engine & Performance,Honda Civic Type R (EK9),1997–2000,1791.71,2431.87,9,Japan,SUP-GRE-9Y6,12,17.66,FALSE,6/23/2021,Standard,22/05/2024
ENG-2008-6399,Apexi Oil Cooler Kit (Nissan Skyline R34 GT-R),Apexi,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,2750.79,4091.75,22,Japan,SUP-APE-96N,12,24.97,FALSE,8/2/2020,Standard,20/07/2024
BRK-2103-4830,Kansai Service Monoblock Caliper Kit (Mitsubishi Lancer Evolution VIII/IX),Kansai Service,Brakes & Rotors,Mitsubishi Lancer Evolution VIII/IX,2003–2007,797.9,1092.77,16,Japan,SUP-KAN-EZW,12,13.13,FALSE,3/10/2021,Budget,9/9/2024
EXH-2509-2495,BLITZ High-Flow Catalytic Converter (Nissan Skyline R33 GT-R),BLITZ,Exhaust & Intake,Nissan Skyline R33 GT-R,1995–1998,728.14,1059.32,3,Japan,SUP-BLI-DKW,24,15.41,FALSE,9/27/2025,Standard,8/6/2024
SUS-2306-7437,NISMO Toe Control Arms (Nissan Skyline R33 GT-R),NISMO,Suspension & Handling,Nissan Skyline R33 GT-R,1995–1998,532.06,746.53,16,Japan,SUP-NIS-N1S,12,8.76,FALSE,6/29/2023,Premium,7/13/2024
SUS-1909-6084,Fujitsubo Camber Kit (Honda Civic Type R (FK8)),Fujitsubo,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,952.57,1247.33,16,Japan,SUP-FUJ-C1L,12,12.6,FALSE,9/20/2019,Standard,20240518
SUS-2410-4442,Tomei Stabilizer Sway Bar (Toyota Supra JZA80),Tomei,Suspension & Handling,Toyota Supra JZA80,1993–2002,533.98,756.83,19,Thailand,SUP-TOM-WBX,12,19.13,FALSE,10/23/2024,Budget,7/22/2024
ENG-2004-4180,TANABE Fuel Injector Kit (Toyota 86 / Subaru BRZ (ZN6/ZC6)),TANABE,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,2259.7,2909.01,22,Japan,SUP-TAN-F13,6,2.17,FALSE,4/7/2020,Budget,6/26/2024
EXH-1901-7229,RAYS Exhaust Manifold (Nissan Silvia S15),RAYS,Exhaust & Intake,Nissan Silvia S15,1999–2002,321.79,407.86,22,Japan,SUP-RAY-LRE,24,16.14,FALSE,1/30/2019,Premium,7-May-24
EXT-1703-7509,GReddy Rear Diffuser (Mitsubishi Lancer Evolution VIII/IX),GReddy,Exterior & Aerodynamics,Mitsubishi Lancer Evolution VIII/IX,2003–2007,135.58,189.13,3,Japan,SUP-GRE-U94,12,5.28,FALSE,3/13/2017,Budget,5/12/2024
ENG-2405-2389,Mugen Pistons Forged Set (Nissan Skyline R32 GT-R),Mugen,Engine & Performance,Nissan Skyline R32 GT-R,1989–1994,3768.3,5422.83,19,Japan,SUP-MUG-D3O,24,11.69,FALSE,5/23/2024,Premium,3-Jun-24
SUS-1706-7776,Mugen Chassis Brace Kit (Honda Civic Type R (FK8)),Mugen,Suspension & Handling,Honda Civic Type R (FK8),2017–2021,1051.73,1585.11,24,Japan,SUP-MUG-EH3,12,13.4,FALSE,6/4/2017,Budget,10/2/2024
ENG-2302-7054,TEIN Boost Controller (Nissan Skyline R34 GT-R),TEIN,Engine & Performance,Nissan Skyline R34 GT-R,1999–2002,1011.75,1417.66,12,Japan,SUP-TEI-3PV,24,18.35,FALSE,2/21/2023,Premium,20240525
ENG-2407-9840,Cusco Camshaft Set (Nissan Skyline R33 GT-R),Cusco,Engine & Performance,Nissan Skyline R33 GT-R,1995–1998,2445.73,3064.02,11,Japan,SUP-CUS-HO7,12,16.52,FALSE,7/29/2024,Premium,18/10/2024
EXH-1905-9618,Endless Intake Air Filter Kit (Toyota Supra JZA80),Endless,Exhaust & Intake,Toyota Supra JZA80,1993–2002,265.66,346.38,2,Japan,SUP-END-QMF,24,7.94,FALSE,5/14/2019,Premium,24-May-24
SUS-2012-8273,Mugen Stabilizer Sway Bar (Nissan Skyline R34 GT-R),Mugen,Suspension & Handling,Nissan Skyline R34 GT-R,1999–2002,1210.37,1559.59,16,Japan,SUP-MUG-K5B,12,18.09,FALSE,12/2/2020,Budget,20241005
SUS-1805-3043,HKS Control Arm Set (Nissan Skyline R34 GT-R),HKS,Suspension & Handling,Nissan Skyline R34 GT-R,1999–2002,1266.51,1780.27,5,Japan,SUP-HKS-2H3,12,9.11,FALSE,5/31/2018,Standard,11-Mar-24
EXT-1809-5254,HKS Hood Vent (Mitsubishi Lancer Evolution VIII/IX),HKS,Exterior & Aerodynamics,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1456.94,1955.66,11,Japan,SUP-HKS-5I0,0,8.22,FALSE,9/4/2018,Standard,23-Mar-24
TRN-1709-9995,NISMO Limited Slip Differential (Toyota Supra JZA80),NISMO,Transmission & Drivetrain,Toyota Supra JZA80,1993–2002,897.63,1232.47,21,Japan,SUP-NIS-CM0,6,8.18,FALSE,9/10/2017,Standard,10/6/2024
ENG-1710-7505,Tomei ECU Tuning Module (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Tomei,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,1787.26,2488.21,49,Japan,SUP-TOM-63L,12,7.95,FALSE,10/25/2017,Standard,3/14/2024
SUS-2401-4201,HKS Toe Control Arms (Nissan Skyline R32 GT-R),HKS,Suspension & Handling,Nissan Skyline R32 GT-R,1989–1994,1203.53,1597.11,3,Japan,SUP-HKS-1GX,0,3.49,FALSE,1/31/2024,Premium,8/2/2024
SUS-2110-8537,Apexi Lower Arm Bar (Subaru Impreza WRX/STI (GD)),Apexi,Suspension & Handling,Subaru Impreza WRX/STI (GD),2001–2007,336.66,492.89,10,Japan,SUP-APE-NNK,12,15.97,FALSE,10/18/2021,Standard,21/04/2024
ENG-2507-9700,Bride Fuel Injector Kit (Toyota Supra JZA80),Bride,Engine & Performance,Toyota Supra JZA80,1993–2002,713.98,1006.13,3,Japan,SUP-BRI-BLW,12,12.92,FALSE,7/19/2025,Standard,2/17/2024
 EXT-1901-5898 ,Mugen Front Bumper Duct (Nissan Silvia S15),Mugen,Exterior & Aerodynamics,Nissan Silvia S15,1999–2002,496.55,669.23,42,Japan,SUP-MUG-XBN,24,3.67,FALSE,1/25/2019,Standard,3/26/2024
SUS-1809-9023,BLITZ Stabilizer Sway Bar (Mitsubishi Lancer Evolution VIII/IX),BLITZ,Suspension & Handling,Mitsubishi Lancer Evolution VIII/IX,2003–2007,1007.32,1342.64,60,Japan,SUP-BLI-977,12,14.77,FALSE,9/28/2018,Premium,14/01/2024
EXT-2209-6803,TEIN Hood Vent (Nissan Silvia S15),TEIN,Exterior & Aerodynamics,Nissan Silvia S15,1999–2002,992.4,1580.41,23,Japan,SUP-TEI-8K1,0,12.83,FALSE,9/3/2022,Standard,18-Oct-24
EXH-1703-8045,HKS Cold Air Intake (Honda Civic Type R (FK8)),HKS,,Honda Civic Type R (FK8),2017–2021,1788.88,2181.31,2,Japan,SUP-HKS-EN9,12,7.22,FALSE,3/21/2017,Standard,1/12/2024
ENG-2508-5826,Cusco Oil Pump High-Flow (Toyota 86 / Subaru BRZ (ZN6/ZC6)),Cusco,Engine & Performance,Toyota 86 / Subaru BRZ (ZN6/ZC6),2012–2016,2000.44,3274.09,12,Japan,SUP-CUS-2Y8,12,2.87,FALSE,8/18/2025,Budget,23/05/2024
EXT-2111-9910,Endless Rear Diffuser (Toyota Supra JZA80),Endless,Exterior & Aerodynamics,Toyota Supra JZA80,1993–2002,1200.31,1558.16,10,Japan,SUP-END-0HX,0,3.52,FALSE,11/19/2021,Budget,22/04/2024
EXH-2304-8961,Apexi Resonated Mid-Pipe (Mazda RX-7 FD3S),Apexi,,Mazda RX-7 FD3S,1992–2002,591.93,847.18,7,Japan,SUP-APE-50A,12,14.12,FALSE,4/24/2023,Premium,20240623
