Effective_Month,Customer_Category,Min_Discount,Max_Discount,Standard_Discount,Promo_Discount,Seasonal_Event,Date_Approved,Remarks,Discount_Percent
2021-08,Retail Enthusiast,0,0.06,0.032,,,7/31/2021,Quarterly adjustment,0.1
2021-08,Retail Enthusiast,0.055,0.144,0.092,,,7/31/2021,Inventory clearance,0.1
2021-08,Retail Enthusiast,0.132,0.264,0.187,,,7/23/2021,Inventory clearance,0.1
2021-08,Retail Enthusiast,0.165,0.336,0.248,0.394,Summer Tuning Sale,7/26/2021,Quarterly adjustment,10.00%
2021-08,Workshop / Garage,0,0.055,0.028,,,7/24/2021,FX hedged; stable pricing,fifteen
2021-08,Workshop / Garage,0.05,0.132,0.09,,,7/28/2021,Inventory clearance,10
2021-08,Workshop / Garage,0.12,0.242,0.169,,,7/28/2021,Inventory clearance,fifteen
2021-08,Workshop / Garage,0.15,0.308,0.211,0.363,Summer Tuning Sale,7/30/2021,FX hedged; stable pricing,0.1
2021-08,Dealer / Reseller,0,0.05,0.026,,,7/28/2021,,0.1
2021-08,Dealer / Reseller,0.045,0.12,0.083,,,7/23/2021,,0.1
2021-08,Dealer / Reseller,0.108,0.22,0.169,,,7/31/2021,Quarterly adjustment,0.1
2021-08,Dealer / Reseller,0.135,0.28,0.216,0.326,Summer Tuning Sale,7/30/2021,Aligned with supplier rebate,0.1
2021-08,Motorsport Team,0,0.048,0.023,,,7/31/2021,FX hedged; stable pricing,0.1
2021-08,Motorsport Team,0.043,0.114,0.085,,,7/30/2021,FX hedged; stable pricing,0.1
2021-08,Motorsport Team,0.102,0.209,0.165,,,7/24/2021,Aligned with supplier rebate,0.1
2021-08,Motorsport Team,0.128,0.266,0.179,0.305,Summer Tuning Sale,7/25/2021,Inventory clearance,0.1
2021-08,Distributor / Importer,0,0.045,0.024,,,7/24/2021,Aligned with supplier rebate,0.1
2021-08,Distributor / Importer,0.04,0.108,0.077,,,7/31/2021,,0.1
2021-08,Distributor / Importer,0.096,0.198,0.144,,,7/24/2021,FX hedged; stable pricing,0.1
2021-08,Distributor / Importer,0.12,0.252,0.183,0.297,Summer Tuning Sale,7/26/2021,,0.1
2021-09,Retail Enthusiast,0,0.06,0.032,,,8/30/2021,FX hedged; stable pricing,0.1
2021-09,Retail Enthusiast,0.055,0.144,0.1,,,8/31/2021,Inventory clearance,0.1
2021-09,Retail Enthusiast,0.132,0.264,0.204,,,8/31/2021,,0.1
2021-09,Retail Enthusiast,0.165,0.336,0.261,,,8/23/2021,Quarterly adjustment,0.1
2021-09,Workshop / Garage,0,0.055,0.025,,,8/26/2021,Aligned with supplier rebate,0.1
2021-09,Workshop / Garage,0.05,0.132,0.087,,,8/29/2021,Quarterly adjustment,fifteen
2021-09,Workshop / Garage,0.12,0.242,0.186,,,8/27/2021,Inventory clearance,0.1
2021-09,Workshop / Garage,0.15,0.308,0.229,,,8/30/2021,Inventory clearance,10.00%
2021-09,Dealer / Reseller,0,0.05,0.026,,,8/27/2021,,10
2021-09,Dealer / Reseller,0.045,0.12,0.082,,,8/31/2021,Aligned with supplier rebate,0.1
2021-09,Dealer / Reseller,0.108,0.22,0.166,,,8/25/2021,Inventory clearance,10.00%
2021-09,Dealer / Reseller,0.135,0.28,0.194,,,8/29/2021,Aligned with supplier rebate,0.1
2021-09,Motorsport Team,0,0.048,0.025,,,8/28/2021,Quarterly adjustment,0.1
2021-09,Motorsport Team,0.043,0.114,0.075,,,8/24/2021,Quarterly adjustment,0.1
2021-09,Motorsport Team,0.102,0.209,0.152,,,8/29/2021,Inventory clearance,0.1
2021-09,Motorsport Team,0.128,0.266,0.189,,,8/25/2021,Aligned with supplier rebate,0.1
2021-09,Distributor / Importer,0,0.045,0.021,,,8/27/2021,,0.1
2021-09,Distributor / Importer,0.04,0.108,0.068,,,8/30/2021,,0
2021-09,Distributor / Importer,0.096,0.198,0.14,,,8/26/2021,Aligned with supplier rebate,10.00%
2021-09,Distributor / Importer,0.12,0.252,0.172,,,8/24/2021,Quarterly adjustment,0.1
2021-10,Retail Enthusiast,0,0.06,0.028,,,9/26/2021,FX hedged; stable pricing,10.00%
2021-10,Retail Enthusiast,0.055,0.144,0.109,,,9/24/2021,Inventory clearance,10.00%
2021-10,Retail Enthusiast,0.132,0.264,0.192,,,9/29/2021,Quarterly adjustment,0.1
2021-10,Retail Enthusiast,0.165,0.336,0.241,,,9/27/2021,FX hedged; stable pricing,0.1
2021-10,Workshop / Garage,0,0.055,0.028,,,9/30/2021,Aligned with supplier rebate,0.1
2021-10,Workshop / Garage,0.05,0.132,0.094,,,9/27/2021,Quarterly adjustment,—
2021-10,Workshop / Garage,0.12,0.242,0.194,,,9/29/2021,Quarterly adjustment,0.1
2021-10,Workshop / Garage,0.15,0.308,0.214,,,9/26/2021,,0.1
2021-10,Dealer / Reseller,0,0.05,0.027,,,9/29/2021,FX hedged; stable pricing,0.1
2021-10,Dealer / Reseller,0.045,0.12,0.087,,,9/29/2021,,0.1
2021-10,Dealer / Reseller,0.108,0.22,0.169,,,9/22/2021,Aligned with supplier rebate,0.1
2021-10,Dealer / Reseller,0.135,0.28,0.2,,,9/23/2021,,0.1
2021-10,Motorsport Team,0,0.048,0.022,,,9/25/2021,,0.1
2021-10,Motorsport Team,0.043,0.114,0.072,,,9/30/2021,,-5
2021-10,Motorsport Team,0.102,0.209,0.147,,,9/24/2021,Aligned with supplier rebate,-5
2021-10,Motorsport Team,0.128,0.266,0.215,,,9/23/2021,Quarterly adjustment,0.1
2021-10,Distributor / Importer,0,0.045,0.021,,,9/26/2021,Aligned with supplier rebate,0.1
2021-10,Distributor / Importer,0.04,0.108,0.075,,,9/22/2021,,fifteen
2021-10,Distributor / Importer,0.096,0.198,0.158,,,9/30/2021,FX hedged; stable pricing,0.1
2021-10,Distributor / Importer,0.12,0.252,0.185,,,9/28/2021,Inventory clearance,fifteen
2021-11,Retail Enthusiast,0,0.06,0.027,,,10/28/2021,FX hedged; stable pricing,0.1
2021-11,Retail Enthusiast,0.055,0.144,0.091,,,10/29/2021,Inventory clearance,0.1
2021-11,Retail Enthusiast,0.132,0.264,0.196,,,10/28/2021,Inventory clearance,0.1
2021-11,Retail Enthusiast,0.165,0.336,0.273,0.4,Black Friday Sale,10/31/2021,Inventory clearance,-5
2021-11,Workshop / Garage,0,0.055,0.029,,,10/30/2021,,fifteen
2021-11,Workshop / Garage,0.05,0.132,0.097,,,10/31/2021,FX hedged; stable pricing,0.1
2021-11,Workshop / Garage,0.12,0.242,0.191,,,10/30/2021,,10
2021-11,Workshop / Garage,0.15,0.308,0.227,0.353,Black Friday Sale,10/28/2021,Quarterly adjustment,10
2021-11,Dealer / Reseller,0,0.05,0.023,,,10/30/2021,Quarterly adjustment,0.1
2021-11,Dealer / Reseller,0.045,0.12,0.087,,,10/28/2021,Quarterly adjustment,fifteen
2021-11,Dealer / Reseller,0.108,0.22,0.171,,,10/23/2021,FX hedged; stable pricing,0
2021-11,Dealer / Reseller,0.135,0.28,0.203,0.318,Black Friday Sale,10/25/2021,FX hedged; stable pricing,0.1
2021-11,Motorsport Team,0,0.048,0.024,,,10/23/2021,,fifteen
2021-11,Motorsport Team,0.043,0.114,0.083,,,10/24/2021,,0.1
2021-11,Motorsport Team,0.102,0.209,0.159,,,10/28/2021,,0.1
2021-11,Motorsport Team,0.128,0.266,0.211,0.305,Black Friday Sale,10/28/2021,,0.1
2021-11,Distributor / Importer,0,0.045,0.021,,,10/25/2021,Aligned with supplier rebate,0.1
2021-11,Distributor / Importer,0.04,0.108,0.074,,,10/30/2021,,0.1
2021-11,Distributor / Importer,0.096,0.198,0.135,,,10/31/2021,Inventory clearance,0.1
2021-11,Distributor / Importer,0.12,0.252,0.188,0.285,Black Friday Sale,10/29/2021,,0.1
2021-12,Retail Enthusiast,0,0.06,0.029,,,11/25/2021,,0.1
2021-12,Retail Enthusiast,0.055,0.144,0.108,,,11/23/2021,Aligned with supplier rebate,0.1
2021-12,Retail Enthusiast,0.132,0.264,0.2,,,11/29/2021,Aligned with supplier rebate,0.1
2021-12,Retail Enthusiast,0.165,0.336,0.269,0.395,Year-End Clearance,11/27/2021,FX hedged; stable pricing,"0,1"
2021-12,Workshop / Garage,0,0.055,0.029,,,11/24/2021,Aligned with supplier rebate,"0,1"
2021-12,Workshop / Garage,0.05,0.132,0.083,,,11/24/2021,Quarterly adjustment,0.1
2021-12,Workshop / Garage,0.12,0.242,0.177,,,11/24/2021,,0.1
2021-12,Workshop / Garage,0.15,0.308,0.228,0.337,Year-End Clearance,11/27/2021,,10.00%
2021-12,Dealer / Reseller,0,0.05,0.023,,,11/22/2021,Aligned with supplier rebate,0.1
2021-12,Dealer / Reseller,0.045,0.12,0.084,,,11/27/2021,Inventory clearance,0.1
2021-12,Dealer / Reseller,0.108,0.22,0.164,,,11/23/2021,Inventory clearance,fifteen
2021-12,Dealer / Reseller,0.135,0.28,0.227,0.297,Year-End Clearance,11/22/2021,Inventory clearance,0.1
2021-12,Motorsport Team,0,0.048,0.022,,,11/26/2021,Inventory clearance,0.1
2021-12,Motorsport Team,0.043,0.114,0.074,,,11/26/2021,FX hedged; stable pricing,0.1
2021-12,Motorsport Team,0.102,0.209,0.153,,,11/27/2021,Quarterly adjustment,0.1
2021-12,Motorsport Team,0.128,0.266,0.197,0.315,Year-End Clearance,11/24/2021,,10
2021-12,Distributor / Importer,0,0.045,0.022,,,11/24/2021,Aligned with supplier rebate,0.1
2021-12,Distributor / Importer,0.04,0.108,0.068,,,11/25/2021,Aligned with supplier rebate,120
2021-12,Distributor / Importer,0.096,0.198,0.153,,,11/30/2021,FX hedged; stable pricing,—
2021-12,Distributor / Importer,0.12,0.252,0.186,0.299,Year-End Clearance,11/26/2021,Quarterly adjustment,0.1
2022-01,Retail Enthusiast,0,0.06,0.03,,,12/26/2021,Quarterly adjustment,120
2022-01,Retail Enthusiast,0.055,0.144,0.107,,,12/31/2021,FX hedged; stable pricing,10
2022-01,Retail Enthusiast,0.132,0.264,0.194,,,12/25/2021,,0.1
2022-01,Retail Enthusiast,0.165,0.336,0.261,0.376,New Year Clearance,12/28/2021,Inventory clearance,0.1
2022-01,Workshop / Garage,0,0.055,0.026,,,12/27/2021,Aligned with supplier rebate,fifteen
2022-01,Workshop / Garage,0.05,0.132,0.096,,,12/25/2021,,120
2022-01,Workshop / Garage,0.12,0.242,0.199,,,12/31/2021,Quarterly adjustment,0.1
2022-01,Workshop / Garage,0.15,0.308,0.216,0.327,New Year Clearance,12/29/2021,,0.1
2022-01,Dealer / Reseller,0,0.05,0.026,,,12/29/2021,FX hedged; stable pricing,120
2022-01,Dealer / Reseller,0.045,0.12,0.089,,,12/23/2021,Inventory clearance,0.1
2022-01,Dealer / Reseller,0.108,0.22,0.167,,,12/23/2021,Quarterly adjustment,0.1
2022-01,Dealer / Reseller,0.135,0.28,0.223,0.305,New Year Clearance,12/26/2021,Aligned with supplier rebate,0.1
2022-01,Motorsport Team,0,0.048,0.022,,,12/26/2021,FX hedged; stable pricing,"0,1"
2022-01,Motorsport Team,0.043,0.114,0.073,,,12/28/2021,,0.1
2022-01,Motorsport Team,0.102,0.209,0.149,,,12/27/2021,,0.1
2022-01,Motorsport Team,0.128,0.266,0.211,0.308,New Year Clearance,12/29/2021,,0
2022-01,Distributor / Importer,0,0.045,0.023,,,12/31/2021,Inventory clearance,"0,1"
2022-01,Distributor / Importer,0.04,0.108,0.079,,,12/27/2021,Aligned with supplier rebate,—
2022-01,Distributor / Importer,0.096,0.198,0.159,,,12/29/2021,Aligned with supplier rebate,0.1
2022-01,Distributor / Importer,0.12,0.252,0.192,0.282,New Year Clearance,12/29/2021,Inventory clearance,"0,1"
2022-02,Retail Enthusiast,0,0.06,0.03,,,1/27/2022,Aligned with supplier rebate,0.1
2022-02,Retail Enthusiast,0.055,0.144,0.101,,,1/31/2022,FX hedged; stable pricing,0.1
2022-02,Retail Enthusiast,0.132,0.264,0.208,,,1/24/2022,Inventory clearance,10.00%
2022-02,Retail Enthusiast,0.165,0.336,0.233,,,1/26/2022,,0.1
2022-02,Workshop / Garage,0,0.055,0.027,,,1/28/2022,Aligned with supplier rebate,fifteen
2022-02,Workshop / Garage,0.05,0.132,0.095,,,1/29/2022,,0.1
2022-02,Workshop / Garage,0.12,0.242,0.178,,,1/23/2022,Quarterly adjustment,0.1
2022-02,Workshop / Garage,0.15,0.308,0.239,,,1/25/2022,Aligned with supplier rebate,0.1
2022-02,Dealer / Reseller,0,0.05,0.024,,,1/26/2022,,0.1
2022-02,Dealer / Reseller,0.045,0.12,0.081,,,1/26/2022,FX hedged; stable pricing,fifteen
2022-02,Dealer / Reseller,0.108,0.22,0.16,,,1/27/2022,Inventory clearance,0
2022-02,Dealer / Reseller,0.135,0.28,0.187,,,1/25/2022,Inventory clearance,10
2022-02,Motorsport Team,0,0.048,0.024,,,1/26/2022,Inventory clearance,0.1
2022-02,Motorsport Team,0.043,0.114,0.074,,,1/28/2022,FX hedged; stable pricing,0.1
2022-02,Motorsport Team,0.102,0.209,0.162,,,1/31/2022,Quarterly adjustment,0.1
2022-02,Motorsport Team,0.128,0.266,0.187,,,1/29/2022,Quarterly adjustment,0.1
2022-02,Distributor / Importer,0,0.045,0.022,,,1/30/2022,Quarterly adjustment,0.1
2022-02,Distributor / Importer,0.04,0.108,0.079,,,1/31/2022,,0.1
2022-02,Distributor / Importer,0.096,0.198,0.152,,,1/31/2022,Aligned with supplier rebate,0.1
2022-02,Distributor / Importer,0.12,0.252,0.191,,,1/23/2022,Inventory clearance,0.1
2022-03,Retail Enthusiast,0,0.06,0.029,,,2/25/2022,Inventory clearance,0
2022-03,Retail Enthusiast,0.055,0.144,0.109,,,2/28/2022,Quarterly adjustment,0.1
2022-03,Retail Enthusiast,0.132,0.264,0.212,,,2/27/2022,,0.1
2022-03,Retail Enthusiast,0.165,0.336,0.261,,,2/21/2022,FX hedged; stable pricing,0.1
2022-03,Workshop / Garage,0,0.055,0.029,,,2/26/2022,Inventory clearance,0.1
2022-03,Workshop / Garage,0.05,0.132,0.084,,,2/24/2022,,0.1
2022-03,Workshop / Garage,0.12,0.242,0.199,,,2/27/2022,FX hedged; stable pricing,10.00%
2022-03,Workshop / Garage,0.15,0.308,0.233,,,2/24/2022,,0.1
2022-03,Dealer / Reseller,0,0.05,0.024,,,2/21/2022,Aligned with supplier rebate,0.1
2022-03,Dealer / Reseller,0.045,0.12,0.09,,,2/20/2022,FX hedged; stable pricing,0.1
2022-03,Dealer / Reseller,0.108,0.22,0.17,,,2/22/2022,Aligned with supplier rebate,fifteen
2022-03,Dealer / Reseller,0.135,0.28,0.197,,,2/28/2022,Aligned with supplier rebate,0.1
2022-03,Motorsport Team,0,0.048,0.022,,,2/20/2022,Inventory clearance,0.1
2022-03,Motorsport Team,0.043,0.114,0.077,,,2/25/2022,,10.00%
2022-03,Motorsport Team,0.102,0.209,0.164,,,2/28/2022,FX hedged; stable pricing,"0,1"
2022-03,Motorsport Team,0.128,0.266,0.179,,,2/24/2022,FX hedged; stable pricing,0.1
2022-03,Distributor / Importer,0,0.045,0.024,,,2/20/2022,Inventory clearance,10
2022-03,Distributor / Importer,0.04,0.108,0.068,,,2/20/2022,FX hedged; stable pricing,0.1
2022-03,Distributor / Importer,0.096,0.198,0.138,,,2/22/2022,FX hedged; stable pricing,0.1
2022-03,Distributor / Importer,0.12,0.252,0.2,,,2/22/2022,Quarterly adjustment,0.1
2022-04,Retail Enthusiast,0,0.06,0.032,,,3/27/2022,,120
2022-04,Retail Enthusiast,0.055,0.144,0.107,,,3/27/2022,Aligned with supplier rebate,0.1
2022-04,Retail Enthusiast,0.132,0.264,0.213,,,3/31/2022,Aligned with supplier rebate,0.1
2022-04,Retail Enthusiast,0.165,0.336,0.253,,,3/23/2022,FX hedged; stable pricing,0.1
2022-04,Workshop / Garage,0,0.055,0.025,,,3/29/2022,Aligned with supplier rebate,—
2022-04,Workshop / Garage,0.05,0.132,0.084,,,3/26/2022,FX hedged; stable pricing,0.1
2022-04,Workshop / Garage,0.12,0.242,0.169,,,3/27/2022,,0.1
2022-04,Workshop / Garage,0.15,0.308,0.219,,,3/29/2022,Aligned with supplier rebate,0.1
2022-04,Dealer / Reseller,0,0.05,0.023,,,3/26/2022,Inventory clearance,0.1
2022-04,Dealer / Reseller,0.045,0.12,0.088,,,3/30/2022,Aligned with supplier rebate,0.1
2022-04,Dealer / Reseller,0.108,0.22,0.16,,,3/23/2022,Inventory clearance,0.1
2022-04,Dealer / Reseller,0.135,0.28,0.187,,,3/23/2022,Quarterly adjustment,"0,1"
2022-04,Motorsport Team,0,0.048,0.022,,,3/23/2022,Inventory clearance,0.1
2022-04,Motorsport Team,0.043,0.114,0.083,,,3/27/2022,,-5
2022-04,Motorsport Team,0.102,0.209,0.164,,,3/31/2022,Aligned with supplier rebate,0.1
2022-04,Motorsport Team,0.128,0.266,0.21,,,3/30/2022,Aligned with supplier rebate,fifteen
2022-04,Distributor / Importer,0,0.045,0.021,,,3/25/2022,Inventory clearance,fifteen
2022-04,Distributor / Importer,0.04,0.108,0.071,,,3/23/2022,Inventory clearance,0.1
2022-04,Distributor / Importer,0.096,0.198,0.154,,,3/30/2022,Aligned with supplier rebate,10
2022-04,Distributor / Importer,0.12,0.252,0.179,,,3/28/2022,Quarterly adjustment,0.1
2022-05,Retail Enthusiast,0,0.06,0.031,,,4/30/2022,,0.1
2022-05,Retail Enthusiast,0.055,0.144,0.093,,,4/22/2022,Quarterly adjustment,"0,1"
2022-05,Retail Enthusiast,0.132,0.264,0.191,,,4/28/2022,Aligned with supplier rebate,0.1
2022-05,Retail Enthusiast,0.165,0.336,0.253,0.367,Golden Week Promo,4/27/2022,FX hedged; stable pricing,0.1
2022-05,Workshop / Garage,0,0.055,0.025,,,4/29/2022,Inventory clearance,0.1
2022-05,Workshop / Garage,0.05,0.132,0.089,,,4/27/2022,Inventory clearance,—
2022-05,Workshop / Garage,0.12,0.242,0.165,,,4/22/2022,,0.1
2022-05,Workshop / Garage,0.15,0.308,0.247,0.357,Golden Week Promo,4/26/2022,Aligned with supplier rebate,0.1
2022-05,Dealer / Reseller,0,0.05,0.024,,,4/23/2022,Inventory clearance,0.1
2022-05,Dealer / Reseller,0.045,0.12,0.088,,,4/24/2022,,—
2022-05,Dealer / Reseller,0.108,0.22,0.15,,,4/22/2022,,—
2022-05,Dealer / Reseller,0.135,0.28,0.204,0.328,Golden Week Promo,4/30/2022,,—
2022-05,Motorsport Team,0,0.048,0.026,,,4/24/2022,FX hedged; stable pricing,10
2022-05,Motorsport Team,0.043,0.114,0.073,,,4/29/2022,,0.1
2022-05,Motorsport Team,0.102,0.209,0.154,,,4/24/2022,Inventory clearance,10
2022-05,Motorsport Team,0.128,0.266,0.212,0.286,Golden Week Promo,4/30/2022,Quarterly adjustment,10.00%
2022-05,Distributor / Importer,0,0.045,0.024,,,4/26/2022,Quarterly adjustment,0.1
2022-05,Distributor / Importer,0.04,0.108,0.071,,,4/24/2022,,0.1
2022-05,Distributor / Importer,0.096,0.198,0.142,,,4/27/2022,Aligned with supplier rebate,0.1
2022-05,Distributor / Importer,0.12,0.252,0.197,0.283,Golden Week Promo,4/28/2022,Inventory clearance,10
2022-06,Retail Enthusiast,0,0.06,0.03,,,5/23/2022,Quarterly adjustment,0.1
2022-06,Retail Enthusiast,0.055,0.144,0.103,,,5/28/2022,,0.1
2022-06,Retail Enthusiast,0.132,0.264,0.191,,,5/23/2022,Inventory clearance,0.1
2022-06,Retail Enthusiast,0.165,0.336,0.268,,,5/28/2022,,0
2022-06,Workshop / Garage,0,0.055,0.029,,,5/29/2022,,10.00%
2022-06,Workshop / Garage,0.05,0.132,0.097,,,5/30/2022,Quarterly adjustment,0.1
2022-06,Workshop / Garage,0.12,0.242,0.175,,,5/29/2022,Aligned with supplier rebate,0.1
2022-06,Workshop / Garage,0.15,0.308,0.244,,,5/29/2022,Quarterly adjustment,0.1
2022-06,Dealer / Reseller,0,0.05,0.025,,,5/26/2022,Quarterly adjustment,0.1
2022-06,Dealer / Reseller,0.045,0.12,0.079,,,5/30/2022,Quarterly adjustment,fifteen
2022-06,Dealer / Reseller,0.108,0.22,0.175,,,5/26/2022,Inventory clearance,0.1
2022-06,Dealer / Reseller,0.135,0.28,0.198,,,5/25/2022,Quarterly adjustment,0.1
2022-06,Motorsport Team,0,0.048,0.026,,,5/31/2022,Quarterly adjustment,0.1
2022-06,Motorsport Team,0.043,0.114,0.075,,,5/30/2022,Quarterly adjustment,10.00%
2022-06,Motorsport Team,0.102,0.209,0.148,,,5/27/2022,,0.1
2022-06,Motorsport Team,0.128,0.266,0.216,,,5/30/2022,Inventory clearance,0.1
2022-06,Distributor / Importer,0,0.045,0.024,,,5/24/2022,Aligned with supplier rebate,0.1
2022-06,Distributor / Importer,0.04,0.108,0.076,,,5/27/2022,FX hedged; stable pricing,0
2022-06,Distributor / Importer,0.096,0.198,0.16,,,5/28/2022,Aligned with supplier rebate,0.1
2022-06,Distributor / Importer,0.12,0.252,0.169,,,5/31/2022,Inventory clearance,10
2022-07,Retail Enthusiast,0,0.06,0.027,,,6/29/2022,Quarterly adjustment,0.1
2022-07,Retail Enthusiast,0.055,0.144,0.091,,,6/26/2022,Aligned with supplier rebate,0
2022-07,Retail Enthusiast,0.132,0.264,0.178,,,6/27/2022,Inventory clearance,fifteen
2022-07,Retail Enthusiast,0.165,0.336,0.235,,,6/25/2022,Quarterly adjustment,0.1
2022-07,Workshop / Garage,0,0.055,0.026,,,6/29/2022,Inventory clearance,0.1
2022-07,Workshop / Garage,0.05,0.132,0.083,,,6/29/2022,,0.1
2022-07,Workshop / Garage,0.12,0.242,0.183,,,6/22/2022,FX hedged; stable pricing,10
2022-07,Workshop / Garage,0.15,0.308,0.239,,,6/30/2022,Quarterly adjustment,—
2022-07,Dealer / Reseller,0,0.05,0.025,,,6/25/2022,Inventory clearance,0.1
2022-07,Dealer / Reseller,0.045,0.12,0.086,,,6/25/2022,,"0,1"
2022-07,Dealer / Reseller,0.108,0.22,0.173,,,6/25/2022,Quarterly adjustment,0.1
2022-07,Dealer / Reseller,0.135,0.28,0.196,,,6/28/2022,Quarterly adjustment,0.1
2022-07,Motorsport Team,0,0.048,0.025,,,6/27/2022,Quarterly adjustment,0.1
2022-07,Motorsport Team,0.043,0.114,0.074,,,6/24/2022,Inventory clearance,0.1
2022-07,Motorsport Team,0.102,0.209,0.165,,,6/27/2022,FX hedged; stable pricing,10
2022-07,Motorsport Team,0.128,0.266,0.19,,,6/27/2022,Quarterly adjustment,0.1
2022-07,Distributor / Importer,0,0.045,0.022,,,6/24/2022,FX hedged; stable pricing,0.1
2022-07,Distributor / Importer,0.04,0.108,0.077,,,6/30/2022,Quarterly adjustment,"0,1"
2022-07,Distributor / Importer,0.096,0.198,0.134,,,6/24/2022,Quarterly adjustment,—
2022-07,Distributor / Importer,0.12,0.252,0.197,,,6/24/2022,Quarterly adjustment,0.1
2022-08,Retail Enthusiast,0,0.06,0.03,,,7/23/2022,FX hedged; stable pricing,—
2022-08,Retail Enthusiast,0.055,0.144,0.105,,,7/30/2022,Inventory clearance,fifteen
2022-08,Retail Enthusiast,0.132,0.264,0.212,,,7/28/2022,FX hedged; stable pricing,0.1
2022-08,Retail Enthusiast,0.165,0.336,0.243,0.365,Summer Tuning Sale,7/30/2022,FX hedged; stable pricing,0.1
2022-08,Workshop / Garage,0,0.055,0.025,,,7/28/2022,FX hedged; stable pricing,"0,1"
2022-08,Workshop / Garage,0.05,0.132,0.096,,,7/25/2022,FX hedged; stable pricing,0.1
2022-08,Workshop / Garage,0.12,0.242,0.178,,,7/26/2022,Aligned with supplier rebate,—
2022-08,Workshop / Garage,0.15,0.308,0.218,0.353,Summer Tuning Sale,7/28/2022,Inventory clearance,0.1
2022-08,Dealer / Reseller,0,0.05,0.024,,,7/29/2022,FX hedged; stable pricing,10.00%
2022-08,Dealer / Reseller,0.045,0.12,0.078,,,7/27/2022,Quarterly adjustment,0.1
2022-08,Dealer / Reseller,0.108,0.22,0.18,,,7/24/2022,Quarterly adjustment,0.1
2022-08,Dealer / Reseller,0.135,0.28,0.194,0.298,Summer Tuning Sale,7/26/2022,FX hedged; stable pricing,0.1
2022-08,Motorsport Team,0,0.048,0.023,,,7/24/2022,Quarterly adjustment,0.1
2022-08,Motorsport Team,0.043,0.114,0.075,,,7/26/2022,,0.1
2022-08,Motorsport Team,0.102,0.209,0.156,,,7/27/2022,Aligned with supplier rebate,0.1
2022-08,Motorsport Team,0.128,0.266,0.214,0.313,Summer Tuning Sale,7/25/2022,Inventory clearance,0.1
2022-08,Distributor / Importer,0,0.045,0.021,,,7/26/2022,,0.1
2022-08,Distributor / Importer,0.04,0.108,0.071,,,7/24/2022,,0.1
2022-08,Distributor / Importer,0.096,0.198,0.138,,,7/30/2022,FX hedged; stable pricing,0.1
2022-08,Distributor / Importer,0.12,0.252,0.17,0.288,Summer Tuning Sale,7/31/2022,Quarterly adjustment,0.1
2022-09,Retail Enthusiast,0,0.06,0.028,,,8/27/2022,Inventory clearance,0.1
2022-09,Retail Enthusiast,0.055,0.144,0.104,,,8/24/2022,Aligned with supplier rebate,0.1
